Run #,Apogee Time (s),Launch Time (s),Burnout Time (s),Ground Hit Time (s),Max X Position (m),Max Altitude (m),Max Velocity Z (m/s),Landing X Pos (m),Landing Lon (deg),Landing Lat (deg),Thrust Scale Factor,Random Parameters
2028,46.356,0,4.3,500.8178815,7435.99653,12098.67136,697.8085217,7435.99653,-81.70010248,47.97757567,-1.380301638,"{'gross_weight': 49173.670152985236, 'diameter': 0.13126763437042863, 'launch_rod_length': 1.4182147463746406, 'launch_temperature': 281.79796723330963, 'wind_direction': -1.2479957115021243, 'wind_speed_average': 8.716170611585738, 'wind_turbulence_intensity': -0.5566369977247061, 'launch_rod_angle': -0.16385645368510246, 'launch_rod_direction': 1.6196653461056199, 'separation_delay_charge': 0.2938096928936903, 'wind_standard_deviation': 4.150108569785491}"
2029,44.675,0,4.3,478.0285712,4.40E-06,11324.7009,669.3962646,-6924.000619,-81.89304462,47.99167763,-0.042784288,"{'gross_weight': 49169.10741886367, 'diameter': 0.13128685652691244, 'launch_rod_length': 1.7691151765462565, 'launch_temperature': 276.2984891996519, 'wind_direction': 1.4399684340020118, 'wind_speed_average': 2.7342745827078785, 'wind_turbulence_intensity': 0.957219852094501, 'launch_rod_angle': -0.25477991244109865, 'launch_rod_direction': 1.517308042256877, 'separation_delay_charge': -0.39457317504897127, 'wind_standard_deviation': 2.326470012351725}"
2030,46.18632812,0,4.3,495.3895978,2.91E-06,12063.67207,698.4333668,-7059.839301,-81.89479079,47.94853638,2.23779316,"{'gross_weight': 49170.32944226626, 'diameter': 0.13097671447417666, 'launch_rod_length': 1.8497267760502618, 'launch_temperature': 294.4039456810827, 'wind_direction': 0.8881478217485674, 'wind_speed_average': 10.486754641276102, 'wind_turbulence_intensity': -3.7090278414071705, 'launch_rod_angle': -0.21217370954005305, 'launch_rod_direction': 1.5310704740351313, 'separation_delay_charge': 0.6174874040092704, 'wind_standard_deviation': 0.33255019575038947}"
2031,45.41632812,0,4.3,488.9191238,5292.629383,11713.39807,685.3856134,5292.629383,-81.72895111,47.93836215,-0.555732653,"{'gross_weight': 49169.74546142072, 'diameter': 0.13093713221680983, 'launch_rod_length': 1.8429683445318854, 'launch_temperature': 287.66770789475896, 'wind_direction': -0.6607950031189955, 'wind_speed_average': 7.857782265154366, 'wind_turbulence_intensity': 5.611473445321796, 'launch_rod_angle': -0.22446959049085422, 'launch_rod_direction': 1.5095054385032933, 'separation_delay_charge': 0.5344909930965593, 'wind_standard_deviation': 3.0487079591037265}"
2032,46.525,0,4.3,498.3920589,8.19E-07,12157.76562,699.6109188,-1640.544794,-81.82202782,47.94998029,3.75870142,"{'gross_weight': 49181.47589927914, 'diameter': 0.1321312751643692, 'launch_rod_length': 1.5941779647795393, 'launch_temperature': 281.6206361002291, 'wind_direction': 0.2801094372540698, 'wind_speed_average': 5.496319497162341, 'wind_turbulence_intensity': 5.13106632911759, 'launch_rod_angle': -0.16566689710992946, 'launch_rod_direction': 1.5111929935957942, 'separation_delay_charge': -0.3159200512536216, 'wind_standard_deviation': -1.8470346399683355}"
2033,45.22632813,0,4.3,484.4859073,6537.831998,11642.54334,683.4049951,6537.831998,-81.71218057,47.97060515,2.520812091,"{'gross_weight': 49176.082614885876, 'diameter': 0.13083154884545667, 'launch_rod_length': 1.8343005351549808, 'launch_temperature': 291.8148614806731, 'wind_direction': -1.108316753562002, 'wind_speed_average': 4.560021980556025, 'wind_turbulence_intensity': -7.126805187282297, 'launch_rod_angle': -0.2493057992755671, 'launch_rod_direction': 1.6173594821041026, 'separation_delay_charge': 0.35516190512160234, 'wind_standard_deviation': -0.9785802172064142}"
2034,46.56632812,0,4.3,499.2897244,2.56E-06,12197.34449,700.9980212,-5620.999832,-81.87548448,47.95719638,5.96654947,"{'gross_weight': 49176.862105965876, 'diameter': 0.13073777271201237, 'launch_rod_length': 1.6736554515615083, 'launch_temperature': 287.01279194985875, 'wind_direction': 0.8658735845069, 'wind_speed_average': 7.9159518302209175, 'wind_turbulence_intensity': 5.62774513062552, 'launch_rod_angle': -0.18907769281172773, 'launch_rod_direction': 1.6008652510680208, 'separation_delay_charge': -0.22583862233486154, 'wind_standard_deviation': -3.5819232149579396}"
2035,46.32632812,0,4.3,496.9806057,4812.794925,12143.63995,702.1340104,4812.794925,-81.73525512,48.04794201,2.523692657,"{'gross_weight': 49158.47088501812, 'diameter': 0.1305890677945107, 'launch_rod_length': 1.4810388738635045, 'launch_temperature': 296.9521007087325, 'wind_direction': -2.4042907518245813, 'wind_speed_average': 7.555007286131882, 'wind_turbulence_intensity': -1.6053251735124343, 'launch_rod_angle': -0.19102266924998346, 'launch_rod_direction': 1.5900523989017639, 'separation_delay_charge': -0.16813022569338537, 'wind_standard_deviation': -6.3969578247418}"
2036,45.836,0,4.3,491.348561,3.66E-06,11971.01487,697.6674059,-6710.086834,-81.89014772,47.97889484,-1.896861081,"{'gross_weight': 49179.27876394184, 'diameter': 0.13079885336757663, 'launch_rod_length': 1.7419536246122318, 'launch_temperature': 306.4547982075102, 'wind_direction': 1.2348174579143996, 'wind_speed_average': 5.608958569587667, 'wind_turbulence_intensity': 0.15738447201186104, 'launch_rod_angle': -0.22007524762311417, 'launch_rod_direction': 1.5215095307525848, 'separation_delay_charge': 0.2148002810403557, 'wind_standard_deviation': -4.414809133940044}"
2037,46.996,0,4.3,503.7763935,1.62E-06,12334.12987,703.4479393,-4559.442464,-81.8613467,48.05640763,0.256321973,"{'gross_weight': 49177.161810559555, 'diameter': 0.13118020998926583, 'launch_rod_length': 1.6973144807870602, 'launch_temperature': 278.3525684370961, 'wind_direction': 2.5162688855186697, 'wind_speed_average': 10.15980413141761, 'wind_turbulence_intensity': -0.2565655505133928, 'launch_rod_angle': -0.15449857235765943, 'launch_rod_direction': 1.6126404095202833, 'separation_delay_charge': 0.010980818369898195, 'wind_standard_deviation': -3.6671111687200177}"
2038,46.5841884,0,4.3,504.7968716,1.93E-06,12207.5939,701.7162432,-3753.073381,-81.85039443,47.95141746,0.898717464,"{'gross_weight': 49177.122947498494, 'diameter': 0.13051666119525718, 'launch_rod_length': 1.597531727555653, 'launch_temperature': 281.5393994758264, 'wind_direction': 6.885902996587753, 'wind_speed_average': 7.784623607479229, 'wind_turbulence_intensity': -1.9535466424266814, 'launch_rod_angle': -0.19206417290553723, 'launch_rod_direction': 1.5453638924243087, 'separation_delay_charge': -0.030427953642360946, 'wind_standard_deviation': 4.443619992101447}"
2039,45.765,0,4.3,490.9716475,3.51E-06,11944.69486,697.4842664,-6347.289488,-81.88527059,47.97703426,-1.299198084,"{'gross_weight': 49184.32028163295, 'diameter': 0.13061103958818113, 'launch_rod_length': 1.7827537222138525, 'launch_temperature': 307.0775479568673, 'wind_direction': 1.1883492089089032, 'wind_speed_average': 5.283851241984479, 'wind_turbulence_intensity': 3.952355252776568, 'launch_rod_angle': -0.21447964987127066, 'launch_rod_direction': 1.6472626562275965, 'separation_delay_charge': 0.08045867938485668, 'wind_standard_deviation': -7.160528375155918}"
2040,43.31762295,0,4.3,463.6808484,1.31E-06,10766.15897,652.2163194,-3599.581255,-81.84847538,48.10260156,3.695476273,"{'gross_weight': 49175.57177428463, 'diameter': 0.13108612422336416, 'launch_rod_length': 1.7574618554666435, 'launch_temperature': 287.0909749017578, 'wind_direction': 2.8367922606147937, 'wind_speed_average': 12.215761815665031, 'wind_turbulence_intensity': 7.205866783146803, 'launch_rod_angle': -0.25036715680352667, 'launch_rod_direction': 1.5431061939765538, 'separation_delay_charge': -0.4954594468135074, 'wind_standard_deviation': 4.514595653676727}"
2041,44.79632813,0,4.3,480.7589942,3388.806156,11470.79388,677.7002332,3376.153679,-81.75458919,48.03952211,2.625893057,"{'gross_weight': 49166.30855163168, 'diameter': 0.13078687334951175, 'launch_rod_length': 1.9754025644690012, 'launch_temperature': 292.8737725681576, 'wind_direction': 3.7999530365784917, 'wind_speed_average': -6.256371652255504, 'wind_turbulence_intensity': -3.174423279651407, 'launch_rod_angle': -0.2366381283705157, 'launch_rod_direction': 1.6889545512060655, 'separation_delay_charge': 0.0909925815335949, 'wind_standard_deviation': 2.195739538251297}"
2042,45.10219823,0,4.3,487.2611288,4.06E-06,11584.50584,682.0219569,-8192.741345,-81.91012634,48.00685238,2.620108523,"{'gross_weight': 49173.25320139389, 'diameter': 0.13104431137827863, 'launch_rod_length': 1.6411414712607229, 'launch_temperature': 290.24510325349416, 'wind_direction': 1.6662242152896418, 'wind_speed_average': 6.219675768146937, 'wind_turbulence_intensity': -1.1026763247995972, 'launch_rod_angle': -0.23239323603100037, 'launch_rod_direction': 1.4975992704824261, 'separation_delay_charge': -0.0196422741043567, 'wind_standard_deviation': 4.960871421828153}"
2043,46.25632812,0,4.3,497.6698518,1.89E-07,12083.99614,699.3211299,-531.131913,-81.80715037,48.08566563,-1.57603181,"{'gross_weight': 49174.547304003456, 'diameter': 0.13149137255441584, 'launch_rod_length': 1.486592629616478, 'launch_temperature': 290.8717651186934, 'wind_direction': 3.087921370474269, 'wind_speed_average': 12.136871616048026, 'wind_turbulence_intensity': 4.844238371644566, 'launch_rod_angle': -0.19925368597561224, 'launch_rod_direction': 1.609442955334119, 'separation_delay_charge': 0.017861379744615134, 'wind_standard_deviation': 2.234214594751022}"
2044,46.366,0,4.3,497.5205211,7.28E-08,12140.96181,700.2755163,-141.2841394,-81.80190047,48.04311916,2.054847225,"{'gross_weight': 49181.281210274465, 'diameter': 0.13109923463872603, 'launch_rod_length': 2.091363313884299, 'launch_temperature': 291.760491472274, 'wind_direction': 3.116715264361929, 'wind_speed_average': 2.281002374427081, 'wind_turbulence_intensity': -2.569225836292981, 'launch_rod_angle': -0.16367100129062181, 'launch_rod_direction': 1.5857803216436808, 'separation_delay_charge': -0.004218737359018118, 'wind_standard_deviation': -3.564030003328339}"
2045,46.105,0,4.3,494.3742992,3.16E-06,12074.85116,700.3678386,-5357.011036,-81.87197493,47.98271337,3.641131242,"{'gross_weight': 49175.91571737279, 'diameter': 0.13092206195441602, 'launch_rod_length': 2.286995474432432, 'launch_temperature': 302.7075954652714, 'wind_direction': 1.2263111433978933, 'wind_speed_average': 3.3851488386923636, 'wind_turbulence_intensity': 3.1996065637588336, 'launch_rod_angle': -0.1885926745580811, 'launch_rod_direction': 1.6054851063222482, 'separation_delay_charge': 0.4060219554167416, 'wind_standard_deviation': -1.1699971318459321}"
2046,45.446,0,4.3,485.0153182,1.41E-06,11527.65381,670.7547492,-4185.225744,-81.85635762,48.09839654,1.221142661,"{'gross_weight': 49181.98901758635, 'diameter': 0.1307551215828754, 'launch_rod_length': 1.7202403372672406, 'launch_temperature': 253.11952152503744, 'wind_direction': 2.7775961532783233, 'wind_speed_average': 13.566415780062597, 'wind_turbulence_intensity': -5.0440439070864755, 'launch_rod_angle': -0.22477987131725927, 'launch_rod_direction': 1.5128526138937546, 'separation_delay_charge': 0.10326328208093558, 'wind_standard_deviation': -2.556773951832322}"
2047,46.756,0,4.3,501.4565522,366.9643354,12311.01947,706.4400358,366.9643354,-81.79507296,47.94741607,2.038231081,"{'gross_weight': 49183.12487212206, 'diameter': 0.13122262149678696, 'launch_rod_length': 1.7416014881285178, 'launch_temperature': 293.3621522865133, 'wind_direction': -0.06978901017086447, 'wind_speed_average': 5.993208884517002, 'wind_turbulence_intensity': 9.576031897884437, 'launch_rod_angle': -0.1608980748840419, 'launch_rod_direction': 1.4873926782311087, 'separation_delay_charge': 0.027747808335070547, 'wind_standard_deviation': -2.970125220204955}"
2048,44.04632813,0,4.3,470.6748769,4.34E-06,11130.7183,665.7771643,-6077.371079,-81.88171327,48.02049938,0.954140468,"{'gross_weight': 49167.90657723313, 'diameter': 0.13076425274071202, 'launch_rod_length': 1.9778349122732786, 'launch_temperature': 294.65181760302653, 'wind_direction': 1.9332005266033858, 'wind_speed_average': 0.5939927220317793, 'wind_turbulence_intensity': -3.502023926431155, 'launch_rod_angle': -0.2677282044994745, 'launch_rod_direction': 1.5470206328323532, 'separation_delay_charge': 0.08273392517636306, 'wind_standard_deviation': 1.4341549392156618}"
2049,46.456,0,4.3,497.9640027,1.37E-06,12146.12833,699.2838646,-2311.093936,-81.83108386,48.03718427,1.2413153,"{'gross_weight': 49174.1167378855, 'diameter': 0.13057910375201276, 'launch_rod_length': 1.71724147825077, 'launch_temperature': 285.45369052654877, 'wind_direction': -3.64635405039511, 'wind_speed_average': 2.5820897040521213, 'wind_turbulence_intensity': -2.5290297974463694, 'launch_rod_angle': -0.15787256364679397, 'launch_rod_direction': 1.5475779792154547, 'separation_delay_charge': 0.08300913603337304, 'wind_standard_deviation': -8.241261993931804}"
2050,45.52632812,0,4.3,487.8909819,8128.004866,11822.38529,692.4293542,8128.004866,-81.69074975,48.00406164,-0.438485041,"{'gross_weight': 49174.90274714986, 'diameter': 0.13129385273696753, 'launch_rod_length': 1.684390291827048, 'launch_temperature': 302.10712262398675, 'wind_direction': -1.6252352602154425, 'wind_speed_average': 7.413413639113766, 'wind_turbulence_intensity': 1.300144939727444, 'launch_rod_angle': -0.23961397015766167, 'launch_rod_direction': 1.5433090098338647, 'separation_delay_charge': 0.21753623530757313, 'wind_standard_deviation': -1.7203377135797466}"
2051,44.365,0,4.3,473.3371252,10631.75342,11268.29495,672.2447419,10631.75342,-81.65694678,48.05796308,3.169013149,"{'gross_weight': 49173.534173401466, 'diameter': 0.1311436560791034, 'launch_rod_length': 1.7716063987386526, 'launch_temperature': 296.79503558774513, 'wind_direction': -2.114722455296108, 'wind_speed_average': 14.264354534550096, 'wind_turbulence_intensity': 0.7210765690088065, 'launch_rod_angle': -0.25663735459621817, 'launch_rod_direction': 1.5951631203603862, 'separation_delay_charge': -0.02263506473961623, 'wind_standard_deviation': -4.768596899132777}"
2052,45.54632812,0,4.3,487.6019724,2.21E-07,11795.54498,691.5558091,-489.2137614,-81.80656587,47.92742086,0.391292085,"{'gross_weight': 49183.56165719365, 'diameter': 0.13018306296751103, 'launch_rod_length': 1.802645815617688, 'launch_temperature': 296.39947155617153, 'wind_direction': 0.05535779819280706, 'wind_speed_average': 8.06823420811298, 'wind_turbulence_intensity': 4.000221813547892, 'launch_rod_angle': -0.2273290966479252, 'launch_rod_direction': 1.6083013201904213, 'separation_delay_charge': -0.1374273705025604, 'wind_standard_deviation': -6.024470865083436}"
2053,45.435,0,4.3,486.3369151,3237.391024,11742.74183,689.4390478,3237.391024,-81.75652261,47.96007581,-1.881253183,"{'gross_weight': 49174.72212101997, 'diameter': 0.13001881345342434, 'launch_rod_length': 1.7698915938320217, 'launch_temperature': 293.41525677061094, 'wind_direction': 5.648059253002507, 'wind_speed_average': 2.7246409554178808, 'wind_turbulence_intensity': 7.001518267750204, 'launch_rod_angle': -0.19812250196643802, 'launch_rod_direction': 1.6040205458285481, 'separation_delay_charge': 0.4793771287542667, 'wind_standard_deviation': 0.5058820064609916}"
2054,45.576,0,4.3,488.3106939,6920.151199,11780.23619,688.9852142,6920.151199,-81.70698739,48.00261676,-1.762482852,"{'gross_weight': 49172.80863168873, 'diameter': 0.1302585547340404, 'launch_rod_length': 1.8729067923031977, 'launch_temperature': 288.2935407872032, 'wind_direction': 4.671634398128498, 'wind_speed_average': 5.499959743049422, 'wind_turbulence_intensity': -1.4020492863204082, 'launch_rod_angle': -0.22004457796810592, 'launch_rod_direction': 1.6073733874825125, 'separation_delay_charge': 0.369566267393441, 'wind_standard_deviation': -0.9215919355942896}"
2055,46.68632812,0,4.3,501.0080394,8.67E-08,12255.50154,703.2156394,-241.2194074,-81.80323787,47.93375498,0.202693164,"{'gross_weight': 49181.03475293257, 'diameter': 0.13099853369382458, 'launch_rod_length': 1.7907383269783106, 'launch_temperature': 288.22934331487176, 'wind_direction': 0.02689827767190356, 'wind_speed_average': 8.407570110149642, 'wind_turbulence_intensity': -2.340824873473854, 'launch_rod_angle': -0.18097090680072425, 'launch_rod_direction': 1.6152408787152885, 'separation_delay_charge': -0.18185557648038614, 'wind_standard_deviation': -1.4180567908485113}"
2056,46.116,0,4.3,494.1950126,3.22E-06,11961.98967,691.6843132,-8965.812592,-81.92040382,47.95795929,-0.647941428,"{'gross_weight': 49165.88214384899, 'diameter': 0.13082948652767729, 'launch_rod_length': 1.595399742812683, 'launch_temperature': 280.52919670534357, 'wind_direction': 1.090157562732403, 'wind_speed_average': 11.957478163433588, 'wind_turbulence_intensity': -1.6898319678051408, 'launch_rod_angle': -0.2055073469906509, 'launch_rod_direction': 1.535506637819134, 'separation_delay_charge': 0.4086734621670785, 'wind_standard_deviation': -5.033663416065633}"
2057,46.025,0,4.3,492.8324275,10154.00069,11971.13226,694.823785,10154.00069,-81.66357087,47.98402809,3.746860922,"{'gross_weight': 49184.32409101708, 'diameter': 0.1312364385466922, 'launch_rod_length': 2.136949716980149, 'launch_temperature': 289.8638065918112, 'wind_direction': -1.3978077219512492, 'wind_speed_average': 12.839589028706357, 'wind_turbulence_intensity': 2.653416999918157, 'launch_rod_angle': -0.1983382759645805, 'launch_rod_direction': 1.6319875183253847, 'separation_delay_charge': 0.6243246274995254, 'wind_standard_deviation': -3.5210601643397212}"
2058,44.986,0,4.3,483.1381768,11548.48635,11544.44542,681.6354761,11548.48635,-81.6448337,47.9843068,0.466913699,"{'gross_weight': 49180.14551468572, 'diameter': 0.130645363111715, 'launch_rod_length': 1.9139003118973943, 'launch_temperature': 293.2307872706047, 'wind_direction': 4.862286250794851, 'wind_speed_average': 13.554067837596364, 'wind_turbulence_intensity': 0.5973292655483179, 'launch_rod_angle': -0.24465474898380213, 'launch_rod_direction': 1.5889828516678293, 'separation_delay_charge': -0.025616149247232496, 'wind_standard_deviation': 2.570213104443008}"
2059,45.86632812,0,4.3,492.1960434,4.76E-07,11933.83155,693.6852482,-739.928222,-81.80993719,47.9607848,0.939159884,"{'gross_weight': 49171.83674623335, 'diameter': 0.131067754689611, 'launch_rod_length': 1.4979963169968706, 'launch_temperature': 293.4412962925442, 'wind_direction': 0.15897230468701906, 'wind_speed_average': -0.9582318515869357, 'wind_turbulence_intensity': -2.547060868706812, 'launch_rod_angle': -0.16825737270921037, 'launch_rod_direction': 1.5912521722997068, 'separation_delay_charge': -0.11900314053981811, 'wind_standard_deviation': -5.927028099176722}"
2060,46.606,0,4.3,499.8331363,4529.293265,12225.61163,702.9302942,4529.293265,-81.73920777,47.93024902,4.735983357,"{'gross_weight': 49175.15736280444, 'diameter': 0.13102443069537112, 'launch_rod_length': 1.8585131017463963, 'launch_temperature': 290.4107764781794, 'wind_direction': -0.5323674760910397, 'wind_speed_average': 11.566830768922479, 'wind_turbulence_intensity': 4.130398288645224, 'launch_rod_angle': -0.1734333608691167, 'launch_rod_direction': 1.6111396111662353, 'separation_delay_charge': -0.3311587733336235, 'wind_standard_deviation': 0.010294094470854328}"
2061,45.91345746,0,4.3,497.148062,1.59E-06,12004.0886,698.5255224,-2160.203888,-81.82901595,47.96884554,-1.961910378,"{'gross_weight': 49183.501091786165, 'diameter': 0.13067690831504172, 'launch_rod_length': 1.7166582413309148, 'launch_temperature': 300.52777718280123, 'wind_direction': 0.5501731061385524, 'wind_speed_average': -4.927189238078029, 'wind_turbulence_intensity': 7.922040791083753, 'launch_rod_angle': -0.1706179918709939, 'launch_rod_direction': 1.415470491551097, 'separation_delay_charge': -0.37458888094235476, 'wind_standard_deviation': 4.801114803736778}"
2062,45.31632812,0,4.3,485.4386066,2.33E-06,11763.51547,691.8383818,-4034.661765,-81.85428281,48.05353024,-1.062630996,"{'gross_weight': 49173.254729444394, 'diameter': 0.13123168264997667, 'launch_rod_length': 1.8582391565421184, 'launch_temperature': 310.5091957641751, 'wind_direction': 2.548716318404626, 'wind_speed_average': 4.933731775094373, 'wind_turbulence_intensity': -7.117239742115196, 'launch_rod_angle': -0.23785923763022424, 'launch_rod_direction': 1.6329686783866837, 'separation_delay_charge': 0.030546080790549004, 'wind_standard_deviation': -2.91426911503223}"
2063,44.156,0,4.3,471.1988446,1.05E-06,11210.59117,670.9447024,-1522.636078,-81.82044356,47.94723677,2.396608589,"{'gross_weight': 49193.90061903534, 'diameter': 0.13034856918433393, 'launch_rod_length': 2.0520899352442212, 'launch_temperature': 299.64035177321244, 'wind_direction': 0.24769332013702594, 'wind_speed_average': 0.6464511217402737, 'wind_turbulence_intensity': 6.944204327847505, 'launch_rod_angle': -0.24497786194802662, 'launch_rod_direction': 1.6206219148918535, 'separation_delay_charge': -0.15182149332803832, 'wind_standard_deviation': -8.506348841780323}"
2064,45.946,0,4.3,492.8894857,7126.608231,12070.83233,705.4569422,7126.608231,-81.70420047,48.00905698,0.316088323,"{'gross_weight': 49175.52365243139, 'diameter': 0.13025237019889105, 'launch_rod_length': 1.7221895962923073, 'launch_temperature': 318.542964465775, 'wind_direction': -1.7097981205650528, 'wind_speed_average': 7.713965565492785, 'wind_turbulence_intensity': -2.979061735290946, 'launch_rod_angle': -0.19439782575483613, 'launch_rod_direction': 1.5673040183780225, 'separation_delay_charge': 0.15335723181661867, 'wind_standard_deviation': -2.9905873114368817}"
2065,46.165,0,4.3,497.2615754,2.24E-06,12015.17547,694.1847746,-4495.041427,-81.86047423,48.05133212,-1.096878305,"{'gross_weight': 49178.433884970094, 'diameter': 0.1309210895736585, 'launch_rod_length': 1.611019758886513, 'launch_temperature': 281.2784718188303, 'wind_direction': 2.477665151303915, 'wind_speed_average': 6.667113416758299, 'wind_turbulence_intensity': 0.8404474216281196, 'launch_rod_angle': -0.20515799592598097, 'launch_rod_direction': 1.458054386767398, 'separation_delay_charge': 0.04955228641912303, 'wind_standard_deviation': 3.111855071016638}"
2066,44.526,0,4.3,475.7749405,4.01E-06,11346.3622,674.4792698,-7750.740282,-81.90427412,48.05093,1.161189999,"{'gross_weight': 49172.084348317025, 'diameter': 0.13116059163318652, 'launch_rod_length': 1.760182835084143, 'launch_temperature': 296.9194033712186, 'wind_direction': 2.2044085529834394, 'wind_speed_average': 8.356543635352043, 'wind_turbulence_intensity': 4.587051716514175, 'launch_rod_angle': -0.2898043408565048, 'launch_rod_direction': 1.6879106684589462, 'separation_delay_charge': -0.19274992510373415, 'wind_standard_deviation': 0.9639464947435029}"
2067,45.205,0,4.3,483.687127,2.09E-06,11569.0231,679.6493212,-5099.828357,-81.86843097,47.9159026,5.115824031,"{'gross_weight': 49183.47690597564, 'diameter': 0.13054141504577804, 'launch_rod_length': 1.7737062725565411, 'launch_temperature': 281.6580437998731, 'wind_direction': 0.4962497494336606, 'wind_speed_average': 11.740811581138685, 'wind_turbulence_intensity': -5.500257836077636, 'launch_rod_angle': -0.2516693406785569, 'launch_rod_direction': 1.52545089422166, 'separation_delay_charge': -0.39384397886327754, 'wind_standard_deviation': -3.5092126997256425}"
2068,45.08095341,0,4.3,489.5770265,2.58E-06,11632.87464,684.2900367,-4787.257637,-81.86427975,47.9504484,1.507430615,"{'gross_weight': 49173.33656832766, 'diameter': 0.13111390133199455, 'launch_rod_length': 1.9026352740889343, 'launch_temperature': 288.6126215087992, 'wind_direction': 0.7122635480199933, 'wind_speed_average': 5.5157266003665315, 'wind_turbulence_intensity': -7.482649258321733, 'launch_rod_angle': -0.2247919349876648, 'launch_rod_direction': 1.5602511120468718, 'separation_delay_charge': 0.5401630019877797, 'wind_standard_deviation': 5.436060493260425}"
2069,46.97632812,0,4.3,503.6193692,5286.909075,12344.71398,704.1691173,5286.909075,-81.72899959,47.95897198,-0.025476991,"{'gross_weight': 49161.222816397785, 'diameter': 0.13088350018993983, 'launch_rod_length': 1.9822260022472988, 'launch_temperature': 281.05465824001465, 'wind_direction': -0.8620307866100747, 'wind_speed_average': 8.395353334386474, 'wind_turbulence_intensity': 0.18158567312945906, 'launch_rod_angle': -0.16657496034581584, 'launch_rod_direction': 1.5035857391107947, 'separation_delay_charge': -0.21350618321159176, 'wind_standard_deviation': -5.255547779585969}"
2070,45.59728578,0,4.3,491.6245859,3191.226082,11839.83396,691.7221787,3191.226082,-81.75713458,47.96973557,1.469964935,"{'gross_weight': 49181.59355504909, 'diameter': 0.13130406490876473, 'launch_rod_length': 1.7087936411219784, 'launch_temperature': 295.82318882804367, 'wind_direction': -0.763769888776753, 'wind_speed_average': 0.42825263027185834, 'wind_turbulence_intensity': -7.664490232216408, 'launch_rod_angle': -0.17301088595177377, 'launch_rod_direction': 1.6255936073280315, 'separation_delay_charge': 0.003584051922470367, 'wind_standard_deviation': 3.5154684711152675}"
2071,45.246,0,4.3,485.2653679,2.52E-06,11594.74835,682.1232563,-10708.00248,-81.94410071,48.06565682,-1.442544146,"{'gross_weight': 49180.960339019584, 'diameter': 0.13124766958864187, 'launch_rod_length': 1.858411604491327, 'launch_temperature': 287.26713594162385, 'wind_direction': 2.1715279258138045, 'wind_speed_average': 16.388614615690205, 'wind_turbulence_intensity': -4.080434933677562, 'launch_rod_angle': -0.1708782813688156, 'launch_rod_direction': 1.596818790406632, 'separation_delay_charge': 0.11561102633503102, 'wind_standard_deviation': 2.7745750182778655}"
2072,45.46632812,0,4.3,486.8772554,4.02E-06,11711.30374,686.9124923,-8199.059438,-81.91016538,47.98536578,3.341911332,"{'gross_weight': 49167.23973848991, 'diameter': 0.13005331031467868, 'launch_rod_length': 2.382600866320577, 'launch_temperature': 286.4941339657696, 'wind_direction': 1.3762698390960153, 'wind_speed_average': 8.488111965286226, 'wind_turbulence_intensity': -1.8736474221254746, 'launch_rod_angle': -0.23365137843880798, 'launch_rod_direction': 1.5984227711321595, 'separation_delay_charge': -0.021601034211725528, 'wind_standard_deviation': 1.3818137650133806}"
2073,46.365,0,4.3,499.9288826,383.5815016,12091.3417,696.7596741,383.5815016,-81.79483881,48.05789598,3.861881187,"{'gross_weight': 49170.26200298147, 'diameter': 0.13104680401600058, 'launch_rod_length': 1.611377313624805, 'launch_temperature': 282.01391910083834, 'wind_direction': 3.204350449755293, 'wind_speed_average': 5.4602145561290625, 'wind_turbulence_intensity': 4.680723085860714, 'launch_rod_angle': -0.1945355146709183, 'launch_rod_direction': 1.65914806100393, 'separation_delay_charge': -0.07130719226847192, 'wind_standard_deviation': 3.3470683008381745}"
2074,46.15632812,0,4.3,495.6382161,1.97E-06,12125.23978,704.0292878,-3922.080381,-81.8526606,47.94830589,2.696718142,"{'gross_weight': 49164.93707933417, 'diameter': 0.13120922070502986, 'launch_rod_length': 1.7946531728026187, 'launch_temperature': 309.61065435848917, 'wind_direction': 0.5945854510059133, 'wind_speed_average': 6.53816411630774, 'wind_turbulence_intensity': -2.747717262323006, 'launch_rod_angle': -0.1988465423354047, 'launch_rod_direction': 1.6131324815006214, 'separation_delay_charge': 0.487522628276404, 'wind_standard_deviation': -1.9275698064530562}"
2075,39.84634063,0,4.3,416.6238494,8061.414116,9245.707697,594.7603615,8061.414116,-81.69184153,47.9101996,-0.457210398,"{'gross_weight': 49184.01459539743, 'diameter': 0.13121973860515798, 'launch_rod_length': 2.020821808359404, 'launch_temperature': 298.4242532493468, 'wind_direction': -0.6808876873628642, 'wind_speed_average': 11.219679819362439, 'wind_turbulence_intensity': -7.306320014063458, 'launch_rod_angle': -0.18161250631715403, 'launch_rod_direction': 1.5438866800314273, 'separation_delay_charge': 0.2646001157847012, 'wind_standard_deviation': 5.394057026694552}"
2076,45.856,0,4.3,491.3083618,3.35E-06,11933.15524,696.7130624,-6473.751063,-81.88703524,48.01602093,1.832850562,"{'gross_weight': 49172.08190148392, 'diameter': 0.13001454809522933, 'launch_rod_length': 1.9101285878743666, 'launch_temperature': 297.05024261991696, 'wind_direction': 1.8424283344164878, 'wind_speed_average': 6.406235541763707, 'wind_turbulence_intensity': 0.5806149310639446, 'launch_rod_angle': -0.1957589863394457, 'launch_rod_direction': 1.6181187338429261, 'separation_delay_charge': 0.11526331227820252, 'wind_standard_deviation': -3.7848181967389682}"
