Run #,Apogee Time (s),Launch Time (s),Burnout Time (s),Ground Hit Time (s),Max X Position (m),Max Altitude (m),Max Velocity Z (m/s),Landing X Pos (m),Landing Lon (deg),Landing Lat (deg),Thrust Scale Factor,Random Parameters
2439,31.2180625,0,7.254,290.9505402,5.17E-07,5012.294402,388.6758227,-1044.312221,-81.8140521,48.06015852,3.182334346,"{'gross_weight': 20.895961320270203, 'diameter': 0.1312175067492565, 'launch_rod_length': 1.830878754686521, 'launch_temperature': 298.1203381365256, 'wind_direction': 2.986830650579599, 'wind_speed_average': 8.998201561714861, 'wind_turbulence_intensity': -3.566455667922752, 'launch_rod_angle': -0.1872197912695182, 'launch_rod_direction': 1.5757674690429866, 'separation_delay_charge': -0.5063512017624001, 'wind_standard_deviation': 2.477563149274793}"
2440,33.964,0,7.254,329.5683761,2978.515548,5923.87914,430.5046158,2978.515548,-81.75994238,48.03338132,-2.48712662,"{'gross_weight': 20.697000646453915, 'diameter': 0.13064837330792048, 'launch_rod_length': 1.7836195304032256, 'launch_temperature': 298.638592330184, 'wind_direction': 3.8193382385845394, 'wind_speed_average': 6.726949221816801, 'wind_turbulence_intensity': 4.506657193601903, 'launch_rod_angle': -0.24583946813543697, 'launch_rod_direction': 1.6272229766022939, 'separation_delay_charge': -0.357973901538139, 'wind_standard_deviation': -14.896047553967614}"
2441,25.94485564,0,7.254,208.3841504,763.2386817,2955.222416,270.9009108,763.2386817,-81.78973752,48.02230904,3.540939431,"{'gross_weight': 11.383441727328435, 'diameter': 0.13066282544374086, 'launch_rod_length': 1.9040308339241523, 'launch_temperature': 286.2609972213329, 'wind_direction': 3.4418032442648974, 'wind_speed_average': 12.951938232696456, 'wind_turbulence_intensity': 1.4239981547533374, 'launch_rod_angle': -0.2178592443936558, 'launch_rod_direction': 1.5989046033304666, 'separation_delay_charge': 0.19124501766897242, 'wind_standard_deviation': 9.662618580998375}"
2442,34.49532813,0,7.254,337.2608685,3.13E-06,6092.200964,437.7201547,-3855.967004,-81.8518381,48.01325066,-0.464445037,"{'gross_weight': 14.82803409334382, 'diameter': 0.1305681836894715, 'launch_rod_length': 1.577772875458967, 'launch_temperature': 296.7887609738698, 'wind_direction': 1.9379462639770197, 'wind_speed_average': 6.752274954171928, 'wind_turbulence_intensity': 1.8409535964538033, 'launch_rod_angle': -0.1873056484770057, 'launch_rod_direction': 1.5249504275883108, 'separation_delay_charge': 0.4136695916603144, 'wind_standard_deviation': -0.441025608229625}"
2443,32.70579132,0,7.254,321.9429006,1.32E-06,5557.539491,416.024018,-1502.626044,-81.82017917,47.95819524,0.241206424,"{'gross_weight': 10.846876792329994, 'diameter': 0.1309298808172858, 'launch_rod_length': 1.8803941705438136, 'launch_temperature': 295.4677449317619, 'wind_direction': 0.3096869939075997, 'wind_speed_average': 5.384437826073739, 'wind_turbulence_intensity': -1.931714492558369, 'launch_rod_angle': -0.24711615677648058, 'launch_rod_direction': 1.6304183194120176, 'separation_delay_charge': 0.4473370187236185, 'wind_standard_deviation': 6.286977960916753}"
2444,5.066145003,0,7.254,44.07187194,316.0855911,246.7329459,111.8711052,316.0855911,-81.79575151,48.00302537,1.786596616,"{'gross_weight': 8.533211599048816, 'diameter': 0.1307819106007098, 'launch_rod_length': 1.8926029421769093, 'launch_temperature': 288.7441524477639, 'wind_direction': 3.8958363332454757, 'wind_speed_average': 10.465555571636703, 'wind_turbulence_intensity': -4.798564139610104, 'launch_rod_angle': -0.215559099071446, 'launch_rod_direction': 1.556717956700721, 'separation_delay_charge': -0.24620558770118262, 'wind_standard_deviation': 5.919076897231453}"
2445,33.894,0,7.254,329.119132,3.60E-06,5898.583266,429.52135,-3455.356081,-81.84642175,47.97914736,0.138008764,"{'gross_weight': 22.765545534640303, 'diameter': 0.1310653696153827, 'launch_rod_length': 1.6381309251707714, 'launch_temperature': 294.2768027005241, 'wind_direction': 0.9789338190890912, 'wind_speed_average': 4.72626298262969, 'wind_turbulence_intensity': -2.96890906710009, 'launch_rod_angle': -0.24651565294235356, 'launch_rod_direction': 1.5992848461507534, 'separation_delay_charge': 0.19606515004927164, 'wind_standard_deviation': -6.313561317327681}"
2446,34.004,0,7.254,335.5207493,2.62E-06,5928.111242,431.7988266,-2422.34877,-81.83254374,47.9794058,-0.7145961,"{'gross_weight': 3.475213244007641, 'diameter': 0.1309425689197629, 'launch_rod_length': 1.7882740045538907, 'launch_temperature': 276.62077730127714, 'wind_direction': 0.8112530996493472, 'wind_speed_average': 3.5677664698485736, 'wind_turbulence_intensity': -3.545409220986972, 'launch_rod_angle': -0.2027622042355123, 'launch_rod_direction': 1.5131413341849274, 'separation_delay_charge': 0.5312354961417642, 'wind_standard_deviation': -8.298426340661374}"
2447,26.964,0,7.254,227.7816961,3014.742013,3670.595514,316.0237331,3014.742013,-81.7595309,47.93688717,2.086527457,"{'gross_weight': 17.498152173912842, 'diameter': 0.13102092254106695, 'launch_rod_length': 2.0380020732565853, 'launch_temperature': 297.9695051914925, 'wind_direction': -0.4069576674299704, 'wind_speed_average': 10.859504747114746, 'wind_turbulence_intensity': 5.058054221503356, 'launch_rod_angle': -0.1935483547601861, 'launch_rod_direction': 1.5537747967159363, 'separation_delay_charge': -0.3578916333147771, 'wind_standard_deviation': 0.4690453949059906}"
2448,33.644,0,7.254,330.0154061,1.72E-06,5848.028936,428.285954,-1471.800568,-81.81977153,47.97471671,-3.696784374,"{'gross_weight': 17.223912755423346, 'diameter': 0.1317556172258889, 'launch_rod_length': 1.8629156184495514, 'launch_temperature': 296.3499027483586, 'wind_direction': 0.47829859893334215, 'wind_speed_average': 1.207463069568747, 'wind_turbulence_intensity': -0.5283965448085723, 'launch_rod_angle': -0.20929627112801547, 'launch_rod_direction': 1.6113930101217322, 'separation_delay_charge': 0.4565794975746693, 'wind_standard_deviation': 3.917735875729047}"
2449,33.9180625,0,7.254,329.1721149,3.80E-06,5901.531784,429.4847713,-4484.690164,-81.86030009,48.02153599,2.278155451,"{'gross_weight': 20.94832663059655, 'diameter': 0.1310937964824069, 'launch_rod_length': 1.9963584959719833, 'launch_temperature': 295.8017867375337, 'wind_direction': 2.063239165521504, 'wind_speed_average': 7.5998476517689415, 'wind_turbulence_intensity': -2.537758964983675, 'launch_rod_angle': -0.24504015504879928, 'launch_rod_direction': 1.551705977479983, 'separation_delay_charge': -0.5663011660673367, 'wind_standard_deviation': -8.32163520892419}"
2450,34.11234586,0,7.254,340.6476255,1.25E-06,6015.292811,436.7298085,-1619.030656,-81.82174283,47.95921408,0.046097552,"{'gross_weight': 12.521148260004576, 'diameter': 0.13038802414563316, 'launch_rod_length': 1.5815003813755977, 'launch_temperature': 292.35353731797863, 'wind_direction': 0.3398921583734098, 'wind_speed_average': 9.390848944753442, 'wind_turbulence_intensity': 4.089035102028406, 'launch_rod_angle': -0.21131499737873458, 'launch_rod_direction': 1.6270968589835606, 'separation_delay_charge': -0.3940767914934978, 'wind_standard_deviation': 5.265341864375951}"
2451,31.25427989,0,7.254,297.5147417,2.70E-06,5052.524064,391.3010773,-4502.58029,-81.86056035,48.03831322,2.139524342,"{'gross_weight': 16.79987814451216, 'diameter': 0.1312176631312947, 'launch_rod_length': 1.8944701133671313, 'launch_temperature': 301.53517258121997, 'wind_direction': 2.3297802087312944, 'wind_speed_average': 7.0671164860684605, 'wind_turbulence_intensity': 1.1451177223149849, 'launch_rod_angle': -0.20901976863972288, 'launch_rod_direction': 1.6582698721453282, 'separation_delay_charge': 0.44084773655890125, 'wind_standard_deviation': 6.28405598237464}"
2452,3.519205681,0,7.254,12.48691974,3.34E-07,137.1555952,72.50073369,-7.488358233,-81.80010065,48.00079138,2.408529517,"{'gross_weight': 20.89411635172229, 'diameter': 0.13087975167611546, 'launch_rod_length': 1.5272066198579441, 'launch_temperature': 279.29783917215855, 'wind_direction': 3.056672532957551, 'wind_speed_average': 6.814668543499963, 'wind_turbulence_intensity': 3.648514451224888, 'launch_rod_angle': -0.22181300226551548, 'launch_rod_direction': 1.521658450374561, 'separation_delay_charge': 0.14614258873112626, 'wind_standard_deviation': 5.947730572105414}"
2453,1.5572379,0,7.254,4.720740647,68.09276231,32.69656272,37.40277306,68.09276231,-81.79908483,47.99967569,1.873425617,"{'gross_weight': 19.748943501055848, 'diameter': 0.13032574115299264, 'launch_rod_length': 1.6430298891644353, 'launch_temperature': 297.8442483552811, 'wind_direction': -1.0836776714559058, 'wind_speed_average': -0.18442966766691793, 'wind_turbulence_intensity': -1.1065598520014575, 'launch_rod_angle': -0.16218050776777732, 'launch_rod_direction': 1.5591671466025165, 'separation_delay_charge': -0.04736252226683121, 'wind_standard_deviation': 9.810834896778427}"
2454,34.454,0,7.254,334.8023904,1.05E-06,6089.03959,438.3822576,-1133.062755,-81.81521971,47.97010098,-1.035558946,"{'gross_weight': 11.15931418008043, 'diameter': 0.12978815638728255, 'launch_rod_length': 1.6160099933052758, 'launch_temperature': 305.3905469503018, 'wind_direction': 0.3242676621313938, 'wind_speed_average': 5.172343645456667, 'wind_turbulence_intensity': -6.530966253798016, 'launch_rod_angle': -0.1843965620207282, 'launch_rod_direction': 1.6130511810394215, 'separation_delay_charge': -0.29102184633232514, 'wind_standard_deviation': -0.6107614754052684}"
2455,33.172625,0,7.254,317.6141132,4.90E-06,5663.41268,419.8031644,-5649.545335,-81.87595023,48.01322791,1.111438582,"{'gross_weight': 32.257930015638024, 'diameter': 0.1300630663788066, 'launch_rod_length': 2.1090074132568106, 'launch_temperature': 302.0830000100393, 'wind_direction': 1.8274005876916752, 'wind_speed_average': 8.509946630947166, 'wind_turbulence_intensity': 0.24155073835589308, 'launch_rod_angle': -0.2934736280044511, 'launch_rod_direction': 1.5065516583856475, 'separation_delay_charge': -0.024896601158242986, 'wind_standard_deviation': -0.7737322741435222}"
2456,3.857947443,0,7.254,17.63458279,123.1293939,230.0865101,111.6953448,123.1293939,-81.79834523,47.99671738,-3.43258675,"{'gross_weight': 2.6301662259267893, 'diameter': 0.13152486303566982, 'launch_rod_length': 1.8458868170194696, 'launch_temperature': 278.60250924638495, 'wind_direction': -0.32535821950630117, 'wind_speed_average': 11.023530457110972, 'wind_turbulence_intensity': 10.799123031870721, 'launch_rod_angle': -0.24076432990877242, 'launch_rod_direction': 1.5183723331629593, 'separation_delay_charge': -0.4988153467061243, 'wind_standard_deviation': -2.0077555643000995}"
2457,31.202625,0,7.254,286.2335778,1.66E-06,5006.668562,388.0169889,-2898.712395,-81.83891231,47.93790542,4.636671897,"{'gross_weight': 8.989242228639064, 'diameter': 0.130237615230241, 'launch_rod_length': 1.805103543244882, 'launch_temperature': 312.3287449641797, 'wind_direction': 0.39578544136438665, 'wind_speed_average': 11.045635564356889, 'wind_turbulence_intensity': -1.5953797655085162, 'launch_rod_angle': -0.245212255110728, 'launch_rod_direction': 1.6443050154682675, 'separation_delay_charge': 0.2881000299514994, 'wind_standard_deviation': 0.19783975731498293}"
2458,33.254,0,7.254,320.8769593,4.08E-06,5690.628692,422.2107309,-5713.264893,-81.87678915,48.00133911,3.386221532,"{'gross_weight': 16.80206314121638, 'diameter': 0.12970434159539482, 'launch_rod_length': 1.6583932436436397, 'launch_temperature': 292.14777272619233, 'wind_direction': 1.5984613214576164, 'wind_speed_average': 9.073180505510884, 'wind_turbulence_intensity': 3.209554332756963, 'launch_rod_angle': -0.2306393527310302, 'launch_rod_direction': 1.587091040963585, 'separation_delay_charge': 0.03971129886401626, 'wind_standard_deviation': 0.4478199465672457}"
2459,34.534,0,7.254,339.2988049,1829.366532,6105.254062,438.4523455,1829.366532,-81.77540432,48.01829187,-1.309184879,"{'gross_weight': 17.66480369514271, 'diameter': 0.131107761103743, 'launch_rod_length': 2.332423611493676, 'launch_temperature': 291.1393721257934, 'wind_direction': 3.8772151035337727, 'wind_speed_average': 2.983985631888631, 'wind_turbulence_intensity': 0.8337348132726486, 'launch_rod_angle': -0.16457262168223352, 'launch_rod_direction': 1.6073998159477545, 'separation_delay_charge': 0.10545413570507654, 'wind_standard_deviation': -2.358022474967621}"
2460,3.618382443,0,7.254,12.60972074,2.86E-06,143.2359439,73.28306716,-78.44881433,-81.80105435,47.99914071,1.800612942,"{'gross_weight': 2.741666329913567, 'diameter': 0.13125630371215738, 'launch_rod_length': 1.417024666473899, 'launch_temperature': 296.1855007907348, 'wind_direction': 0.6876930356395001, 'wind_speed_average': 12.561880301421027, 'wind_turbulence_intensity': -2.9966761040455383, 'launch_rod_angle': -0.2572080520201455, 'launch_rod_direction': 1.581090072688112, 'separation_delay_charge': -0.4992133569911767, 'wind_standard_deviation': 2.8128664388608184}"
2461,3.466169711,0,7.254,12.86300876,3.59E-06,155.9317916,84.36024731,-161.9688684,-81.8021769,48.00028267,-0.776197738,"{'gross_weight': 4.164344872070597, 'diameter': 0.13193506866574536, 'launch_rod_length': 1.391480902564371, 'launch_temperature': 301.0709916604915, 'wind_direction': 1.762471857892184, 'wind_speed_average': 12.283120574755834, 'wind_turbulence_intensity': 4.761805200303338, 'launch_rod_angle': -0.20522676680387794, 'launch_rod_direction': 1.5272574586913683, 'separation_delay_charge': 0.02053386671528444, 'wind_standard_deviation': -8.918996694756995}"
2462,32.99532813,0,7.254,321.9216301,2.61E-06,5610.172444,417.6702846,-2079.693438,-81.82793942,47.97789067,-0.482382138,"{'gross_weight': 17.616628744740044, 'diameter': 0.13084882057424244, 'launch_rod_length': 1.5985653249889205, 'launch_temperature': 283.7637048430426, 'wind_direction': 0.6994293633702872, 'wind_speed_average': -2.9536322486268745, 'wind_turbulence_intensity': 0.14084817954459808, 'launch_rod_angle': -0.22908996851089822, 'launch_rod_direction': 1.6133415400082678, 'separation_delay_charge': 0.4216038062649288, 'wind_standard_deviation': 2.2618706116034084}"
2463,33.644,0,7.254,325.2896548,2.92E-06,5819.062331,426.110976,-2603.39117,-81.83500923,48.02837154,-2.398677758,"{'gross_weight': 4.267020552713376, 'diameter': 0.13148639892601718, 'launch_rod_length': 2.233366321466132, 'launch_temperature': 297.452263102506, 'wind_direction': 2.4535795388380675, 'wind_speed_average': 3.7859975863805206, 'wind_turbulence_intensity': 1.5131095425274814, 'launch_rod_angle': -0.2625513725544257, 'launch_rod_direction': 1.5545090321698032, 'separation_delay_charge': 0.18261682582540367, 'wind_standard_deviation': -11.174144243381773}"
2464,33.39532813,0,7.254,325.4633023,3583.537893,5747.783746,425.508561,3583.537893,-81.75182401,48.01360183,5.087459536,"{'gross_weight': 14.691031810738576, 'diameter': 0.12962455637663176, 'launch_rod_length': 1.607895330985349, 'launch_temperature': 284.9220143088476, 'wind_direction': 4.314753934139619, 'wind_speed_average': 4.208196501713533, 'wind_turbulence_intensity': 5.235293137315297, 'launch_rod_angle': -0.24442875871378106, 'launch_rod_direction': 1.6400758226850813, 'separation_delay_charge': -0.3943686629052745, 'wind_standard_deviation': -1.546351260008703}"
2465,34.294,0,7.254,333.5971266,1.76E-06,6036.095336,435.1961244,-1402.885165,-81.81886097,48.01635306,1.521372899,"{'gross_weight': 15.309584226377321, 'diameter': 0.13156071826859267, 'launch_rod_length': 1.6166019546842225, 'launch_temperature': 300.61818071216857, 'wind_direction': 2.488165501651462, 'wind_speed_average': 0.006647295452255619, 'wind_turbulence_intensity': -3.671070766951362, 'launch_rod_angle': -0.16086448415559812, 'launch_rod_direction': 1.6506082885666133, 'separation_delay_charge': 0.34061812118513035, 'wind_standard_deviation': -5.758514346143311}"
2466,34.27532813,0,7.254,338.1167004,3.28E-06,6028.967897,437.1752113,-2949.277392,-81.83963366,47.99339299,-2.282663936,"{'gross_weight': 11.202257324785785, 'diameter': 0.13014960426632782, 'launch_rod_length': 1.8576069828482107, 'launch_temperature': 288.31099752814777, 'wind_direction': 1.3270232265222843, 'wind_speed_average': 4.112559369572688, 'wind_turbulence_intensity': -0.8547272727617182, 'launch_rod_angle': -0.18843123580670962, 'launch_rod_direction': 1.5018483747086095, 'separation_delay_charge': -0.0468165345424196, 'wind_standard_deviation': 2.648805941028803}"
2467,33.864,0,7.254,328.6516692,1.76E-06,5911.741775,430.198406,-1332.121296,-81.81789655,47.97876766,-1.342028487,"{'gross_weight': 16.226377502275067, 'diameter': 0.13040711235824193, 'launch_rod_length': 1.786837187048502, 'launch_temperature': 307.8848133380676, 'wind_direction': 0.5091273370594367, 'wind_speed_average': -3.580074836950496, 'wind_turbulence_intensity': 2.5532382598195253, 'launch_rod_angle': -0.20286287216049684, 'launch_rod_direction': 1.6200978933370254, 'separation_delay_charge': 0.48890860136256115, 'wind_standard_deviation': 3.289221848713736}"
2468,3.316554821,0,7.254,9.10667638,2.19E-06,81.06796972,47.80511344,-164.1237347,-81.80220592,48.00168495,3.104987686,"{'gross_weight': 20.868537144933843, 'diameter': 0.13129636375746676, 'launch_rod_length': 2.0811837661953954, 'launch_temperature': 286.1134471453437, 'wind_direction': 2.4222177288017113, 'wind_speed_average': 18.717173194946298, 'wind_turbulence_intensity': 3.0526588463309072, 'launch_rod_angle': -0.18544834549500533, 'launch_rod_direction': 1.5081842967334063, 'separation_delay_charge': -0.16167800774197638, 'wind_standard_deviation': 3.222761339040735}"
2469,33.10074036,0,7.254,329.9571199,3.04E-06,5663.907037,422.8350023,-3452.94057,-81.84641675,48.00968076,0.253056865,"{'gross_weight': 12.729541505116892, 'diameter': 0.1302640220992392, 'launch_rod_length': 2.023545569895295, 'launch_temperature': 274.4027846749247, 'wind_direction': 1.875275158815043, 'wind_speed_average': 3.582939804931176, 'wind_turbulence_intensity': -2.724340001208321, 'launch_rod_angle': -0.17758756722010066, 'launch_rod_direction': 1.5300565114390374, 'separation_delay_charge': -0.447466794791225, 'wind_standard_deviation': 5.297864878290709}"
2470,34.012625,0,7.254,331.3440651,94.7187336,5936.305103,431.474841,94.7187336,-81.79872591,48.04287051,-0.087961364,"{'gross_weight': 21.53960891042104, 'diameter': 0.13053388973164332, 'launch_rod_length': 1.955973350961862, 'launch_temperature': 293.7325076500478, 'wind_direction': 3.1627409255925407, 'wind_speed_average': 7.268105922292746, 'wind_turbulence_intensity': 2.4565693512745304, 'launch_rod_angle': -0.2285917497020689, 'launch_rod_direction': 1.6128235558056994, 'separation_delay_charge': 0.10918801351487456, 'wind_standard_deviation': -0.45260678010899885}"
2471,33.494,0,7.254,326.4581435,4.63E-07,5778.870859,425.2608847,-369.3812579,-81.80496206,47.97420391,-2.269107108,"{'gross_weight': 14.727046509907094, 'diameter': 0.1313023041163519, 'launch_rod_length': 2.0689583449219757, 'launch_temperature': 287.11803697730187, 'wind_direction': 0.12260689121824431, 'wind_speed_average': 0.38766833806586387, 'wind_turbulence_intensity': -0.11583912295486817, 'launch_rod_angle': -0.2129459942198619, 'launch_rod_direction': 1.4825322368138278, 'separation_delay_charge': -0.12381252243862184, 'wind_standard_deviation': 1.4876573579012986}"
2472,34.61532813,0,7.254,335.9097385,3093.287295,6143.156401,438.8935629,3093.287295,-81.75840826,48.02169704,-1.590529291,"{'gross_weight': 5.863062225480391, 'diameter': 0.131212462889339, 'launch_rod_length': 2.003711776369667, 'launch_temperature': 310.99614758787305, 'wind_direction': 4.052026882514248, 'wind_speed_average': 5.649903674257408, 'wind_turbulence_intensity': 0.11252907082353156, 'launch_rod_angle': -0.20936578850938914, 'launch_rod_direction': 1.608675482810215, 'separation_delay_charge': -0.15815853240787048, 'wind_standard_deviation': 1.7415824462652727}"
2473,33.974,0,7.254,333.9928309,1.48E-06,5924.859678,432.5146124,-1382.904112,-81.81857694,47.97361604,3.805771887,"{'gross_weight': 19.36802417164396, 'diameter': 0.1300429584058063, 'launch_rod_length': 1.8863924080397396, 'launch_temperature': 282.2772042622943, 'wind_direction': 0.436425847310975, 'wind_speed_average': 3.7215152518074763, 'wind_turbulence_intensity': 1.5255066934345867, 'launch_rod_angle': -0.1953873281519332, 'launch_rod_direction': 1.5825665005481109, 'separation_delay_charge': -0.15043751785508283, 'wind_standard_deviation': -1.784533872275305}"
2474,5.110355237,0,7.254,18.60499929,2.77E-06,219.6732928,92.82167314,-154.2279807,-81.80207291,48.0014617,-0.348165155,"{'gross_weight': 0.9665003271308006, 'diameter': 0.1305827207053425, 'launch_rod_length': 1.8535436247343686, 'launch_temperature': 284.80453970360634, 'wind_direction': 2.3823490519129384, 'wind_speed_average': 16.03371865951393, 'wind_turbulence_intensity': -6.3266613713498066, 'launch_rod_angle': -0.22698739012788272, 'launch_rod_direction': 1.6064435313941177, 'separation_delay_charge': -0.2541107955388753, 'wind_standard_deviation': -4.95512185543292}"
2475,33.364,0,7.254,322.9217651,3.24E-06,5720.955383,422.1984478,-5292.290196,-81.87108022,47.96445719,-1.632887323,"{'gross_weight': 12.796046718561087, 'diameter': 0.13061774500015413, 'launch_rod_length': 1.6419150084514786, 'launch_temperature': 292.72742336249564, 'wind_direction': 0.9289832548769429, 'wind_speed_average': 11.313926962454815, 'wind_turbulence_intensity': -0.4423603381415319, 'launch_rod_angle': -0.22887023722226624, 'launch_rod_direction': 1.554540561930798, 'separation_delay_charge': 0.1578358571981932, 'wind_standard_deviation': 1.778901752385644}"
2476,33.814,0,7.254,331.2498323,4.02E-06,5864.868582,428.8556082,-4945.781749,-81.86646993,47.99834924,-0.527004805,"{'gross_weight': 21.59841539332578, 'diameter': 0.13072109284191966, 'launch_rod_length': 1.7971250223778195, 'launch_temperature': 281.06284432383995, 'wind_direction': 1.5351354853104884, 'wind_speed_average': 7.709659118870312, 'wind_turbulence_intensity': 2.569410103071571, 'launch_rod_angle': -0.22741686150587526, 'launch_rod_direction': 1.490470588286513, 'separation_delay_charge': 0.24382448443612023, 'wind_standard_deviation': -12.446475844026661}"
2477,34.50532813,0,7.254,341.5324053,2.15E-06,6078.789905,437.8786121,-4310.25028,-81.85793327,48.00254217,-0.926538674,"{'gross_weight': 16.78332375950582, 'diameter': 0.13074348763867347, 'launch_rod_length': 1.8743184871797005, 'launch_temperature': 278.5784433332034, 'wind_direction': 1.6377126249068672, 'wind_speed_average': 8.60907218013379, 'wind_turbulence_intensity': 1.5999601273861364, 'launch_rod_angle': -0.11827721146584755, 'launch_rod_direction': 1.6023513916186516, 'separation_delay_charge': -0.22935571676551056, 'wind_standard_deviation': -5.931076549692021}"
2478,34.434,0,7.254,337.9551463,947.4510298,6070.777752,436.989232,947.4510298,-81.78725783,48.03354647,1.735705931,"{'gross_weight': 7.600405822159798, 'diameter': 0.13076940396325804, 'launch_rod_length': 1.7894286604528649, 'launch_temperature': 289.6937841872022, 'wind_direction': 3.3923930463773413, 'wind_speed_average': 5.955984562245048, 'wind_turbulence_intensity': -0.6117799704678377, 'launch_rod_angle': -0.18959695450596195, 'launch_rod_direction': 1.5995521647951683, 'separation_delay_charge': 1.0944180421309329, 'wind_standard_deviation': -2.1804010200250334}"
2479,33.36895057,0,7.254,328.9452254,3.33E-06,5752.9725,425.7286829,-5128.307448,-81.86890871,47.98762985,1.382096167,"{'gross_weight': 4.462885704324838, 'diameter': 0.13023496124898476, 'launch_rod_length': 1.8758606069619375, 'launch_temperature': 289.03468653850047, 'wind_direction': 1.3095806163329309, 'wind_speed_average': 7.661317193125058, 'wind_turbulence_intensity': 1.5059387430671551, 'launch_rod_angle': -0.19292628963371294, 'launch_rod_direction': 1.5470911752195629, 'separation_delay_charge': -0.16119134774601165, 'wind_standard_deviation': 3.8478560412563065}"
2480,34.624,0,7.254,338.448115,2498.888364,6124.66628,439.1172623,2498.888364,-81.76639725,48.02657735,1.648657722,"{'gross_weight': 18.831453545277384, 'diameter': 0.13061331054443653, 'launch_rod_length': 1.8814774489710748, 'launch_temperature': 296.86717761184224, 'wind_direction': 3.8456558871349875, 'wind_speed_average': 6.532572364954965, 'wind_turbulence_intensity': 2.833327244700161, 'launch_rod_angle': -0.1701205481847331, 'launch_rod_direction': 1.6384878406939494, 'separation_delay_charge': 0.12294270146268986, 'wind_standard_deviation': 1.5143198345171434}"
2481,33.964,0,7.254,330.7662392,4.22E-06,5917.213854,430.4934184,-4441.472234,-81.85969279,47.99889701,0.997389328,"{'gross_weight': 15.040429416078155, 'diameter': 0.13110288707829865, 'launch_rod_length': 1.618174357143563, 'launch_temperature': 291.0578424647895, 'wind_direction': 1.5447039756273206, 'wind_speed_average': 5.993050105950663, 'wind_turbulence_intensity': 3.9314384435006686, 'launch_rod_angle': -0.2396170143020473, 'launch_rod_direction': 1.5602916274125571, 'separation_delay_charge': 0.02919790903386587, 'wind_standard_deviation': -3.012274678222666}"
2482,34.774,0,7.254,338.5691665,3.12E-06,6191.198866,440.9475222,-3262.273985,-81.84383898,47.99238019,0.697320764,"{'gross_weight': 7.63035416937228, 'diameter': 0.13074502757029385, 'launch_rod_length': 1.774719723445448, 'launch_temperature': 309.0624010172861, 'wind_direction': 1.3170967208480753, 'wind_speed_average': 4.700973742409653, 'wind_turbulence_intensity': -3.312618958995542, 'launch_rod_angle': -0.1797110593233781, 'launch_rod_direction': 1.5495476875550758, 'separation_delay_charge': -0.5546158875675952, 'wind_standard_deviation': 1.8706036253550236}"
2483,33.4780625,0,7.254,323.6114687,3.22E-06,5773.064614,424.0208862,-2410.134831,-81.83240306,48.01668949,-3.483182177,"{'gross_weight': 18.825650413319945, 'diameter': 0.13106444213084828, 'launch_rod_length': 1.6885822886319932, 'launch_temperature': 297.0381296688841, 'wind_direction': 2.229758549275776, 'wind_speed_average': -1.6104587305815308, 'wind_turbulence_intensity': -1.734179288790757, 'launch_rod_angle': -0.23033257269245047, 'launch_rod_direction': 1.5382948326112926, 'separation_delay_charge': 0.1757710168292529, 'wind_standard_deviation': 0.7006351747928657}"
2484,33.6280625,0,7.254,325.1255261,4531.407069,5814.511758,426.4114689,4531.407069,-81.73906936,48.02356961,-0.936599459,"{'gross_weight': 11.625833929736388, 'diameter': 0.13039050078163644, 'launch_rod_length': 1.6951356042956343, 'launch_temperature': 296.05443371888896, 'wind_direction': -2.0938362830983746, 'wind_speed_average': 7.726835065608756, 'wind_turbulence_intensity': -4.082293688225334, 'launch_rod_angle': -0.2561388564440573, 'launch_rod_direction': 1.628737163258054, 'separation_delay_charge': 0.30730815103298814, 'wind_standard_deviation': -0.9510525680103181}"
2485,33.83354301,0,7.254,341.6453944,1273.98999,5969.154887,437.6314306,1273.98999,-81.78288846,47.96659606,1.173387055,"{'gross_weight': 18.27230433897537, 'diameter': 0.129591226751241, 'launch_rod_length': 1.8452498930700114, 'launch_temperature': 298.58720421052885, 'wind_direction': 5.949223029979566, 'wind_speed_average': 6.773634741796886, 'wind_turbulence_intensity': 1.903946635322071, 'launch_rod_angle': -0.17932363863294876, 'launch_rod_direction': 1.5436927065040733, 'separation_delay_charge': -0.4309471796100304, 'wind_standard_deviation': 7.328002673281571}"
2486,32.89253606,0,7.254,324.0582548,2.95E-06,5627.049788,419.431039,-5786.890507,-81.87779747,48.01377837,0.885058176,"{'gross_weight': 18.722291241555332, 'diameter': 0.13055693674998803, 'launch_rod_length': 1.659492473794148, 'launch_temperature': 299.2137525106222, 'wind_direction': 1.831444017156341, 'wind_speed_average': 8.755240373169414, 'wind_turbulence_intensity': -0.4919905952471988, 'launch_rod_angle': -0.16943879503477988, 'launch_rod_direction': 1.4999387389629009, 'separation_delay_charge': -0.41933967801857847, 'wind_standard_deviation': 6.29980231693903}"
2487,34.39650503,0,7.254,342.5878584,2.88E-06,6085.704395,439.6443914,-2857.990564,-81.83842713,48.02054735,2.164465949,"{'gross_weight': 19.799945261797937, 'diameter': 0.13085104952233548, 'launch_rod_length': 1.7895125939480934, 'launch_temperature': 295.75730416130773, 'wind_direction': 2.247642160024773, 'wind_speed_average': 6.015598647882337, 'wind_turbulence_intensity': 7.441899749172484, 'launch_rod_angle': -0.20702038182046759, 'launch_rod_direction': 1.4630464213377257, 'separation_delay_charge': -0.24974746851295782, 'wind_standard_deviation': 5.422593620581087}"
